Number,Title,Price,Item ID,Global ID,Category,Payment Method,Country,Selling State,Start Time,End Time
3016,2-Vintage Antique Mason Half Pint Canning Jar Wire Bail Altas Bottom Trade Mark,27.5,152470041400,EBAY-US,Jars,PayPal,"Henderson,NY,USA",Active,2017-03-12,2017-12-07
3017,2 Vintage Blue Glass Pint Jars - Ball Perfect Mason and Atlas Strong Shoulder,10.0,372094562862,EBAY-US,Jars,PayPal,"Iowa Falls,IA,USA",Active,2017-10-03,2017-12-02
3018,Vintage Blue Ball Perfect Mason Jar Pint Size,5.0,302391228821,EBAY-US,Jars,PayPal,"Moores Hill,IN,USA",Active,2017-07-22,2017-12-19
3019,3 Atlas EZ Seal Fruit Jars Canning Blue Glass Lid Wire Bail Quart Pints Mason,20.4,172946026123,EBAY-US,Jars,PayPal,"Buffalo,NY,USA",Active,2017-10-25,2017-11-24
3020,2 1910 -1933 Double Quart Ball Perfect Mason Blue Canning Fruit Jars w/Zinc Lids,29.0,332454742368,EBAY-US,Jars,PayPal,"Bridgeport,MI,USA",Active,2017-11-19,2017-12-19
3021,Large Improved Gem Made in Canada Mason Jar,30.0,112535433200,EBAY-US,Jars,PayPal,"Eugene,OR,USA",Active,2017-08-21,2017-12-19
3022,ANTIQUE AQUA Blue BALL MASON JAR #2 GLASS 5 INCHES TALL GREAT Shape! 1910-1920,7.99,161834907830,EBAY-US,Jars,PayPal,"Kennewick,WA,USA",Active,2015-09-22,2017-12-10
3023,Ball Perfect Mason #6 with Zinc Top ( 1910 - 1923 ),30.0,112535399082,EBAY-US,Jars,PayPal,"Eugene,OR,USA",Active,2017-08-21,2017-12-19
3024,14” x 7” collectible Mason Jar with wooden lid,40.0,192362419224,EBAY-US,Jars,PayPal,"Florence,SC,USA",Active,2017-11-12,2017-12-12
3025,Vintage THE MASON Embossed Aqua Glass Canning Jar w/Zinc Lid (AB1123),42.99,132089584241,EBAY-US,Jars,PayPal,"Outing,MN,USA",Active,2017-02-07,2017-12-04
3026,VINTAGE CANNING JARS ZINC LIDS WIRE BAIL BALL PERFECT MASON BLUE CLEAR ATLAS,59.95,222613621245,EBAY-US,Jars,PayPal,"Linwood,MI,USA",Active,2017-08-14,2017-12-12
3027,Ball Ideal 1908 Blue Quart mason Jar #4,10.55,263297261845,EBAY-US,Jars,PayPal,"Chicago,IL,USA",Active,2017-11-04,2017-12-04
3028,Vintage Ball Perfect Mason Half Gallon Clear Glass Jar 1922-1933?,14.0,253263057481,EBAY-US,Jars,PayPal,"Monroe,NC,USA",Active,2017-11-17,2017-12-17
3029,Antique Aqua MASON'S PATENT NOV 30TH 1858 w Prominnt WHITTLE Marks Zinc Lid,25.0,381459798919,EBAY-US,Jars,PayPal,"Canal Fulton,OH,USA",Active,2015-11-06,2017-11-25
3030,"Vintage Pint Atlas Strong Shoulder Mason Jar with ""Ball"" Zinc Lid",24.49,263272651839,EBAY-US,Jars,PayPal,"Beavercreek,OR,USA",Active,2017-10-20,2017-12-19
3031,Case of 12 PINT DEEP PURPLE BALL MASON / CANNING GLASS JARS - W/ rings & centers,22.99,132405922925,EBAY-US,Jars,PayPal,"Hagerstown,IN,USA",Active,2017-11-20,2017-12-20
3032,Kerr 00500 Wide Mouth 8 Oz. Glass Mason Jars - 12 / CS,25.64,322885755378,EBAY-US,Jars,PayPal,USA,Active,2017-11-16,2017-12-16
3033,"Antique 3'' Bright Clear Mason Jar Insert, Very beautiful Piece",7.99,152759742195,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-26,2017-11-25
3034,Vtg Ball Blue Qt Perfect Mason Reg Mouth Jar With Apple Decoration On Back,15.0,122751591153,EBAY-US,Jars,PayPal,"Saint Peters,MO,USA",Active,2017-10-12,2017-12-11
3035,Vintage BALL MASON Embossed Aqua Glass Canning Jar w/Zinc Lid (AB1170),39.99,122350588735,EBAY-US,Jars,PayPal,"Outing,MN,USA",Active,2017-02-10,2017-12-07
3036,NICE LIGHT GREEN ATLAS MASON'S PATENT JAR W/LID QUART 1910'S ERA CLEAN L@@K,35.0,371887943529,EBAY-US,Jars,PayPal,"Hillsboro,IL,USA",Active,2017-03-09,2017-12-04
3037,"Vintage Bright Blue 1 pt Ball Perfect Mason Ball Jar, Vintage Aged Zinc Lid",12.99,222694635695,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-27,2017-11-26
3038,"Vintage Bright Blue 1 pt Ball Perfect Mason Jar, Vintage Aged Ball Zinc Lid",12.99,222699691932,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-30,2017-11-29
3039,Vintage Atlas Mason Canning Jars with Clear Glass Top & 1 Porcelain Top,13.04,142274755610,EBAY-US,Jars,PayPal,"Wagoner,OK,USA",Active,2017-02-10,2017-12-07
3040,"Blue Ball Canning Jar Perfect Mason vintage 6 3/4"" high quart size",8.99,292331388321,EBAY-US,Jars,"['CashOnPickup', 'PayPal']","Akron,OH,USA",Active,2017-11-15,2017-12-15
3041,2 Vintage Ball Mason Half Gallon Green Canning Jars No Shoulder,22.0,192371637941,EBAY-US,Jars,PayPal,"Smiths Grove,KY,USA",Active,2017-11-22,2017-11-29
3042,"5 Vintage BALL MASON Jar ZINC Caps Lids, Porcelain Lined 3""",7.99,152765110181,EBAY-US,Jars,PayPal,"Wathena,KS,USA",Active,2017-10-30,2017-11-29
3043,"Huge 14"" Glass Mason’s Nov 30th 1858 Jar Clear Eagle Pickle Store Jar with Bale",55.79,152797641393,EBAY-US,Jars,PayPal,"Saint Cloud,MN,USA",Active,2017-11-22,2017-11-25
3044,1 Old Square Glass Ball Supreme Mason Canning Jar #13 Zinc Metal Lid,24.99,263305602424,EBAY-US,Jars,PayPal,"Cedar Rapids,IA,USA",Active,2017-11-07,2017-12-07
3045,14 Ball Zinc Mason Jar Lids Regular Mouth Caps Vintage New Old Stock With Boxes,44.99,382264878137,EBAY-US,Jars,PayPal,"Bloomingdale,MI,USA",Active,2017-10-27,2017-11-26
3046,Harp Mason Frosted Glass Wire Closure with Lid Canning Jar,20.0,152774140771,EBAY-US,Jars,PayPal,"Belton,TX,USA",Active,2017-11-05,2017-12-05
3047,3 Vtg 1/2 GALLON Clear Glass MASON Canning Jars & Tin Lids Presto & Ball,40.55,132396842264,EBAY-US,Jars,PayPal,"Schwenksville,PA,USA",Active,2017-11-12,2017-12-12
3048,Antique Fruit Jar Masons Patent 1858 Ground Lip Crude Whittled Zinc Lid,28.5,322707086235,EBAY-US,Jars,PayPal,"Binghamton,NY,USA",Active,2017-09-02,2017-12-01
3049,Vintage Good Housekeeping Clear Mason Jar 1 Quart Narrow Mouth RARE,14.99,232325041994,EBAY-US,Jars,PayPal,"Hyrum,UT,USA",Active,2017-05-06,2017-12-02
3050,Antique 1858 THE MARION JAR Mason Embossed Aqua Glass Canning Jar (AB1158),29.99,132091490969,EBAY-US,Jars,PayPal,"Outing,MN,USA",Active,2017-02-09,2017-12-06
3051,Multipurpose Decorative Ball Mason Jars Set of 2 Turquoise Hand Painted Chalk,8.98,172712041416,EBAY-US,Jars,PayPal,"Athens,GA,USA",Active,2017-06-03,2017-11-30
3052,"Rare Atlas Mason's Patent Quart Jar Stamped ""Jar Salt"" on back",25.0,253273803717,EBAY-US,Jars,PayPal,"Blacksburg,SC,USA",Active,2017-11-23,2017-11-28
3053,MASON'S Nov. 30th 1858 CROSS Embossed Green Glass Quart Canning Jar (AB1116),29.99,122345426949,EBAY-US,Jars,PayPal,"Outing,MN,USA",Active,2017-02-07,2017-12-04
3054,Vintage STANDARD MASON Embossed Aqua Canning Jar w/Zinc Lid (AB1126),29.99,132089544328,EBAY-US,Jars,PayPal,"Outing,MN,USA",Active,2017-02-07,2017-12-04
3055,Vintage 4 SEASONS MASON Embossed Glass Canning Jar with Zinc Lid (AB1204),24.99,132104785623,EBAY-US,Jars,PayPal,"Outing,MN,USA",Active,2017-02-22,2017-12-19
3056,1 Ball Mason Jar Wide Mouth 32 oz. (Quart) with Lid and Band - Clear,10.87,222428425930,EBAY-US,Jars,PayPal,USA,Active,2017-03-03,2017-11-28
3057,5 Vintage Ball Perfect Mason Aqua Glass 1 HALF GALLON 2 -1 QUART 2 -16OZ.,21.99,252845006758,EBAY-US,Jars,PayPal,"Bethlehem,PA,USA",Active,2017-04-05,2017-12-01
3058,Atlas Mason Half Gallon Regular Mouth,35.0,132398260119,EBAY-US,Jars,PayPal,"Portland,OR,USA",Active,2017-11-14,2017-12-14
3059,Vintage 1 Quart 2 Pint Mason Canning Jar & Milk Glass/Zinc Lid,24.97,171970818606,EBAY-US,Jars,PayPal,"Westminster,MA,USA",Active,2015-10-16,2017-12-04
3060,Rare Mason Jar Straight Side & Letters Medium Olive Quart,67.5,122716967749,EBAY-US,Jars,PayPal,"Apalachin,NY,USA",Active,2017-09-21,2017-12-20
3061,1942 huge ANTIQUE  1/2 GALLON CROWN CANNING mason JAR ORIGINAL GLASS & ZINC LID,49.99,202099693203,EBAY-US,Jars,PayPal,"Rochester,MI,USA",Active,2017-10-31,2017-11-30
3062,Lot of 6 Ball Perfect Mason fruit canning jars!,29.99,172729601950,EBAY-US,Jars,PayPal,"New London,MO,USA",Active,2017-06-13,2017-12-10
3063,Vtg Millville WT Co Improved Mason Fruit Jar Aqua Quart Qt w/ Lid & Closure,349.99,352090218067,EBAY-US,Jars,PayPal,"Boyne City,MI,USA",Active,2017-06-16,2017-12-13
3064,Blue Ball Perfect Mason Quart Canning Jars Lot 6 Thicker Font Wedding 1 5 6 4 9,39.99,282728075851,EBAY-US,Jars,PayPal,"Kenosha,WI,USA",Active,2017-11-10,2017-12-10
3065,"Set Of 9 Glass Bell Mason Jars 7""",20.0,202122690651,EBAY-US,Jars,PayPal,"Colorado Springs,CO,USA",Active,2017-11-23,2017-12-23
3066,12 Vintage Blue Ball Perfect Mason Quart Fruit Canning Jars Weddings Parties,30.0,112653936142,EBAY-US,Jars,PayPal,"Transfer,PA,USA",Active,2017-11-23,2017-11-30
3067,Ball Underscore Quart Mason Aqua Canning Jar 1930s Color Ball How to Can Booklet,21.99,142558729943,EBAY-US,Jars,PayPal,"Weyers Cave,VA,USA",Active,2017-10-31,2017-11-30
3068,3 Vintage AVON Mason Style Canning Jars Aqua Blue Glass With Wire Bail,25.0,122806991454,EBAY-US,Jars,PayPal,"Dunbar,PA,USA",Active,2017-11-13,2017-12-13
3069,Lot Aqua Blue Green Clear Jelly Jam Canning Jars Ball Mason Wedding Decoration,77.0,132406148632,EBAY-US,Jars,PayPal,"Payson,IL,USA",Active,2017-11-20,2017-11-30
3070,12 QUART Sized Blue Ball Perfect Mason Canning Jars & Zinc Lids Crafts Weddings,70.0,222450931402,EBAY-US,Jars,PayPal,"Kutztown,PA,USA",Active,2017-03-25,2017-12-20
3071,Vintage Jeannette Mason - J within the Square - Home Packer Clear Qt Canning Jar,22.49,111976785951,EBAY-US,Jars,PayPal,"Mount Holly Springs,PA,USA",Active,2016-04-22,2017-12-13
3072,Boyds Genuine Mason Canning Fruit Jar W Cap,35.0,381995294362,EBAY-US,Jars,PayPal,"West Chicago,IL,USA",Active,2017-03-08,2017-12-03
3073,Mason Jars with Lids Glass and Metal Quart 32oz SET OF 24,68.76,192311983925,EBAY-US,Jars,PayPal,USA,Active,2017-09-20,2017-12-19
3074,Lot of 5 Mason Jars 3 Golden Harvest Sculptured Glass 1 Quart Clear Canning,39.95,182824033126,EBAY-US,Jars,PayPal,"Moberly,MO,USA",Active,2017-10-12,2017-12-11
3075,Antique c1920 ATLAS Strong Shoulder 32oz Aqua Blue Mason Jar Zinc Ball Lid,12.71,182879839224,EBAY-US,Jars,PayPal,"Watertown,MN,USA",Active,2017-11-05,2017-12-05
3076,Lot Of 2 Vintage BALL IDEAL MASON Blue Quart Canning Jar Wire Bail & Lid Defects,24.5,292335052213,EBAY-US,Jars,PayPal,"Reinholds,PA,USA",Active,2017-11-17,2017-12-17
3077,Vintage DECKER'S IOWANA Embossed Canning Jar MASON CITY IA (AB1113),21.99,132085041398,EBAY-US,Jars,PayPal,"Outing,MN,USA",Active,2017-02-03,2017-11-30
3078,Vintage PRESTO SUPREME MASON Jar w/ Zink Lid  - Duraglas D74 #10 OWENS ILLINOIS,9.99,332458720575,EBAY-US,Jars,PayPal,"Youngstown,OH,USA",Active,2017-11-22,2017-12-22
3079,Ball Perfect Mason WITH zinc lid w/porcelain inlay,29.95,182846930869,EBAY-US,Jars,PayPal,"Andover,MN,USA",Active,2017-10-22,2017-12-20
3080,Crystal Jelly Jars 24 Quilted Mason 18 New + 6 with No Lids FREESHIP!,39.99,332448731838,EBAY-US,Jars,PayPal,"East Wenatchee,WA,USA",Active,2017-11-13,2017-12-13
3081,"Vintage Bright Blue 1qt Ball Triple L Mason Jar, Vintage Aged Ball Zinc Lid",15.99,222699691931,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-30,2017-11-29
3082,Boyd Perfect Mason Block Print Pint Canning Fruit Jar Ball,30.0,381995353823,EBAY-US,Jars,PayPal,"West Chicago,IL,USA",Active,2017-03-08,2017-12-03
3083,Mason Patent Nov 1858 Red Jar Pint,39.99,192355302509,EBAY-US,Jars,PayPal,"Bethany,IL,USA",Active,2017-11-05,2017-12-05
3084,ATLAS STRONG SHOULDER GREEN MASON JAR w/ MEASURING DOUBLE TRAP DOOR LID CAP,125.0,332435501736,EBAY-US,Jars,PayPal,USA,Active,2017-11-03,2017-12-03
3085,12 pcs Clear Kerr Self Sealing Mason Quart Fruit Jars with zinc lids,44.0,352142779269,EBAY-US,Jars,"['CashOnPickup', 'PayPal', 'VisaMC']","Eugene,MO,USA",Active,2017-08-16,2017-12-14
3086,Vintage Lot 2 Blue Ball Perfect Mason Quart Canning Jars Wedding Decor,7.95,192316461513,EBAY-US,Jars,PayPal,"Garner,IA,USA",Active,2017-09-25,2017-11-24
3087,"7"" Tall Set Of 8 Kerr Self Sealing Glass Mason Jars No Lids",20.0,202070887777,EBAY-US,Jars,PayPal,"Colorado Springs,CO,USA",Active,2017-10-02,2017-12-01
3088,Mason Bicentennial 1776 - 1976 Liberty Bell Pint Jar Boyds Porcelain Lined Lid,39.99,162738887237,EBAY-US,Jars,PayPal,"Weston,CT,USA",Active,2017-11-05,2017-12-05
3089,Atlas Strong Shoulder Mason Fruit Canning Jar 1/2 Gallon or 2 Quart Clear #9 H,20.0,141522225272,EBAY-US,Jars,PayPal,"Meadville,PA,USA",Active,2014-12-28,2017-12-12
3090,VTG Large Mason Jars Lot (2),33.0,132376996850,EBAY-US,Jars,PayPal,"New York,NY,USA",Active,2017-10-27,2017-11-26
3091,4 ATLAS STRONG SHOULDER MASON CANNING JARS QUART SIZE BLUE,20.0,222725624477,EBAY-US,Jars,PayPal,"Slinger,WI,USA",Active,2017-11-19,2017-12-19
3092,Vintage Blue Ideal Mason Jar with Glass Lid Wire Closure Handle,13.45,292250132316,EBAY-US,Jars,PayPal,"Atlanta,GA,USA",Active,2017-09-11,2017-12-10
3093,VINTAGE FRUIT CANNING~JAR LID~HERO CROSS~Boyd's Mason. BALL 1858. HFJ CO.,25.0,172321098774,EBAY-US,Jars,PayPal,"Ravenna,MI,USA",Active,2016-08-27,2017-12-20
3094,Vintage Ball Perfect Mason Blue Canning Jars 1 Half Gallon 1 Quart 1 Pint Lot,24.5,132407620024,EBAY-US,Jars,PayPal,"Omaha,NE,USA",Active,2017-11-22,2017-12-22
3095,Ball Pint Mason Jars w/Lids Canning Vintage Heritage Collection Blue 16oz 6/Pk,22.95,162624704560,EBAY-US,Jars,PayPal,"Salisbury,MD,USA",Active,2017-08-09,2017-12-07
3096,Bernardin Set Of Assorted Mason Jar Caps & Lids,23.4,192359038217,EBAY-US,Jars,PayPal,"Colorado Springs,CO,USA",Active,2017-11-09,2017-12-09
3097,10 pcs Clear Kerr Self Sealing Mason Quart Fruit Jars with zinc lids,39.99,352142779962,EBAY-US,Jars,"['CashOnPickup', 'PayPal', 'VisaMC']","Eugene,MO,USA",Active,2017-08-16,2017-12-14
3098,"Ball Mason Canning Fruit Jar TABLE LAMP for Collectibles, Sea Shells, Sea Glass",8.0,322899043562,EBAY-US,Jars,"['CashOnPickup', 'PayPal']","Allentown,PA,USA",Active,2017-11-23,2017-12-03
3099,STAR GLASS Co New Albany Ind. #1 Mason milk jar. 1 Half Gallon / aqua glass IN,49.0,372131657209,EBAY-US,Jars,PayPal,"Georgetown,IN,USA",Active,2017-11-10,2017-12-10
3101,STAR GLASS Co New Albany Ind. #1 Mason milk jar. 1 Half Gallon / aqua glass IN,49.0,372131657209,EBAY-US,Jars,PayPal,"Georgetown,IN,USA",Active,2017-11-10,2017-12-10
3103,1/2  gallon blue Ball Perfect Mason fruit canning Jar w zinc lid no. 13 on jar,48.99,312006065188,EBAY-US,Jars,PayPal,"Port Austin,MI,USA",Active,2017-11-18,2017-12-18
3104,Mason Jars with Lids Glass and Metal Pint 16oz SET OF 24,49.2,192311983166,EBAY-US,Jars,PayPal,USA,Active,2017-09-20,2017-12-19
3105,BALL PERFECT MASON BLUE 1 QUART CANNING JAR #13 W/ MATCHING #13 ZINC LID,33.0,362147699892,EBAY-US,Jars,PayPal,"Carterville,IL,USA",Active,2017-11-02,2017-12-02
3106,Rare Vintage Mason Canning Jar Embossed Anchor & H Clear Anchor Hocking Unusual,27.95,253187403479,EBAY-US,Jars,PayPal,USA,Active,2017-10-02,2017-12-01
3107,Unique Primitive Rustic Country Mason's Fruit Jar Lid Coaster Set of 4,20.0,132392944884,EBAY-US,Jars,PayPal,"Harrisville,RI,USA",Active,2017-11-09,2017-12-09
3108,2-Ball  Perfect Mason  Blue Quart Jar  Zinc Lid Mfg 1923 - 1933,29.0,292155973031,EBAY-US,Jars,PayPal,"Lawrence Township,NJ,USA",Active,2017-06-18,2017-12-15
3109,Assorted Lot Of Kerr Mason Jar Caps & Lids,23.4,192359045228,EBAY-US,Jars,PayPal,"Colorado Springs,CO,USA",Active,2017-11-09,2017-12-09
3110,Arc France Vintage Mason Jar,19.97,332400521823,EBAY-US,Jars,PayPal,"Katy,TX,USA",Active,2017-10-03,2017-12-02
3111,6 Pack Wide QUART - Purple Violet - 32 OZ Mason Canning Jars Ball Wedding Event,51.83,182203205437,EBAY-US,Jars,PayPal,USA,Active,2016-07-12,2017-12-04
3112,4 piece set of Vintage Ball perfect Mason canning jars. Canister Set or display,49.99,182912763191,EBAY-US,Jars,PayPal,"Nevada,OH,USA",Active,2017-11-20,2017-11-27
3113,CCFJ Masons Patent Nov 30th 1858 Fruit Canning Glass Jar,20.0,382006178650,EBAY-US,Jars,PayPal,"West Chicago,IL,USA",Active,2017-03-17,2017-12-12
3114,SQUATTY HALF PINT BALL MASON Wide Mouth Colored I SUPPORT TEXAS JAR Harvey,12.98,253150184369,EBAY-US,Jars,PayPal,"Salt Lick,KY,USA",Active,2017-09-12,2017-12-11
3115,Trade Mark Lightning TEAL Quart Fruit CANNING MASON Jar PUTNAM No. 248,22.99,263330238718,EBAY-US,Jars,PayPal,"Abington,PA,USA",Active,2017-11-17,2017-12-17
3116,ATLAS MASON STRONG SHOULDER BLUE GLASS QUART JAR ZINC LID BUBBLES Lancaster PA,21.99,112623515973,EBAY-US,Jars,PayPal,"Ozark,MO,USA",Active,2017-10-30,2017-11-29
3117,Lot of 3 Slope Shoulder Ball Mason Blue 1/2 Gallon Fruit Canning Jars,24.99,362161223362,EBAY-US,Jars,PayPal,"Ferdinand,IN,USA",Active,2017-11-17,2017-11-24
3118,Ball Perfect Mason Blue Quart Vintage Canning Jars # 72 Lot of 2 With Lids,31.25,253269764045,EBAY-US,Jars,PayPal,"Morganton,NC,USA",Active,2017-11-21,2017-11-28
3119,"Kerr Set Of 10 Glass Mason Jars 6 1/2""",20.0,192362846022,EBAY-US,Jars,PayPal,"Colorado Springs,CO,USA",Active,2017-11-13,2017-12-13
3120,Vintage Atlas H over A Mason Clear Quart Jar,14.99,142561664722,EBAY-US,Jars,PayPal,"Lenexa,KS,USA",Active,2017-11-02,2017-12-02
3121,VTG NEW LOT 2 BOXES 16 ANCHOR HOCKING MASON 1 PINT CLEAR BICENTENNIAL JARS LIDS,59.95,182898367252,EBAY-US,Jars,PayPal,"Salina,KS,USA",Active,2017-11-13,2017-12-13
3122,1858 patent Aqua GLASS MASONS CANNING JAR w/ ZINC TOP 1/2 Gallon MALTESE CROSS,89.95,380465223618,EBAY-US,Jars,PayPal,"Edmeston,NY,USA",Active,2012-08-25,2017-11-27
3123,c1890 Trademark Lighting Putnam # 469 Mason Canning Jar Aqua Glass Quart Size,70.67,111618636956,EBAY-US,Jars,PayPal,"Hagerstown,MD,USA",Active,2015-03-11,2017-11-25
3124,NEW 12 Pack 4 OZ Mason Jars w/ Lids Canning Ball Regular Mouth Wedding,52.87,272545924865,EBAY-US,Jars,PayPal,"Chicago,IL,USA",Active,2017-02-04,2017-12-01
3125,Assorted Collection Of Various Sized Mason Jar Caps,21.6,202107932561,EBAY-US,Jars,PayPal,"Colorado Springs,CO,USA",Active,2017-11-09,2017-12-09
3126,Green Quart Size Mason Jars 32 Oz Set of 6 Bands Lids Gifts in Jars Canning NEW,47.99,112631918826,EBAY-US,Jars,PayPal,"Columbus,OH,USA",Active,2017-11-06,2017-12-06
3127,Antique embossed wavy Bubble glass Canning Mason Jar Aqua Blue old Ceiling light,21.52,282712912737,EBAY-US,Jars,PayPal,"Williamsburg,OH,USA",Active,2017-10-29,2017-11-28
3128,"Vintage Quantity-4 Atlas Special Mason Canning Jar Wide Mouth 3 3/4"" Tall #103",23.99,172980836484,EBAY-US,Jars,PayPal,"Mechanicsburg,PA,USA",Active,2017-11-14,2017-11-24
3129,Lot Of 2 - Vintage Ball Perfect Mason Jar Ball Blue Canning Jar w/ Zinc Lid Aqua,34.99,322859606362,EBAY-US,Jars,PayPal,"Jersey City,NJ,USA",Active,2017-11-02,2017-12-02
3130,"Antique 3'' Clear Glass Mason Jar Insert, Beautiful Piece, Item#  S - 32",8.99,263315380723,EBAY-US,Jars,PayPal,"Inwood,WV,USA",Active,2017-11-11,2017-12-11
3131,12 VINTAGE BALL ZINC MASON JAR LIDS/CAPS.,22.0,182538254504,EBAY-US,Jars,PayPal,"Ravenna,MI,USA",Active,2017-04-20,2017-12-16
3132,Tulid Pack of 3 Mason Jar Lids Wide Mouth Reusable leak-proof BPA-free,34.69,172796910771,EBAY-US,Jars,PayPal,USA,Active,2017-07-28,2017-11-25
3133,Vintage Ball Ideal Blue Mason Bicentennial Quart Jar 1776-1976 Eagle New,11.49,152582081215,EBAY-US,Jars,PayPal,"Citrus Heights,CA,USA",Active,2017-06-11,2017-12-08
3134,SWAYZEE'S IMPROVED MASON QUART #13 ON BOTTOM AND # 14 ZINC LID,40.0,292340703077,EBAY-US,Jars,PayPal,"Middlesboro,KY,USA",Active,2017-11-22,2017-11-29
3135,Vintage Crisp Bright Blue 3'' Mason Jar Insert,8.99,152757515377,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-10-24,2017-11-23
3136,Vintage MASON'S Patent Nov 30th 1858 Maltese Cross Quart Canning JAR w/Zinc Lid,9.99,322898326133,EBAY-US,Jars,PayPal,"Amsterdam,NY,USA",Active,2017-11-22,2017-11-29
3137,Knox K in Keystone Mason Jar w/ Ball Zinc Lid w/ Porcelain Insert,20.0,162191792254,EBAY-US,Jars,PayPal,"Burnsville,NC,USA",Active,2016-09-04,2017-11-28
3138,Vintage~Ball SPECIAL Wide Mouth Mason Blue Mason Jar #6~w/Zinc lid~ca.1923-1933,33.96,372132127030,EBAY-US,Jars,PayPal,"Monticello,KY,USA",Active,2017-11-10,2017-12-10
3139,Lot of 2 Vintage 1923~1933 BALL PERFECT MASON BLUE QUART Canning Jars ~ Wedding,10.39,202050838342,EBAY-US,Jars,PayPal,"Newark,OH,USA",Active,2017-09-09,2017-12-08
3140,Lot of 2 Vintage Ball Ideal Mason Jars w/Lids Aqua Blue No. 3 & 8  Farmhouse...,26.95,182846978145,EBAY-US,Jars,PayPal,"Andover,MN,USA",Active,2017-10-22,2017-12-20
3141,Vintage 16oz Ball IDEAL Mason Jars with glass lid and wire bail set of 4,16.0,272910788138,EBAY-US,Jars,PayPal,"Springfield,MA,USA",Active,2017-11-01,2017-12-01
3142,5- Clear Ball Small Mouth Quart Jars & 1- Golden Harvest Quart Mason Jar,15.0,263255513898,EBAY-US,Jars,PayPal,"Southbury,CT,USA",Active,2017-10-10,2017-12-09
3143,Vintage Gothic Cathedral shape MASON JAR w/ Zinc Lid,35.0,172953039538,EBAY-US,Jars,PayPal,"Fort Myers,FL,USA",Active,2017-10-28,2017-11-27
3144,Atlas Special Mason Jar,45.0,202108580265,EBAY-US,Jars,PayPal,"Cherryville,NC,USA",Active,2017-11-10,2017-12-10
3145,BALL PERFECT MASON 3 BLUE QUART CANNING JAR #7 W/ ZINC LIDS,33.0,362147708183,EBAY-US,Jars,PayPal,"Carterville,IL,USA",Active,2017-11-02,2017-12-02
3146,Ball Triple L Mason Canning / Candy Jar 1900-1910 Painted Christmas Snowman,24.95,192369608420,EBAY-US,Jars,PayPal,"Pentwater,MI,USA",Active,2017-11-20,2017-11-30
3147,(4) Antique Half Gallon Blue Ball  Mason Canning Jars & (1) Pint Jar,42.5,263311650573,EBAY-US,Jars,PayPal,"Muskegon,MI,USA",Active,2017-11-09,2017-12-09
3148,2 small mason jars with metal lids,8.75,332418555266,EBAY-US,Jars,PayPal,"Lawrence,MA,USA",Active,2017-10-20,2017-12-19
3149,"Antique 3'' Bright Clear Crown Mason Jar Insert, Beautiful Shape",10.99,152780047048,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-09,2017-12-09
3150,"Antique 3'' Bright Clear Crown Mason Jar Insert, Beautiful Shape",10.99,152780047072,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-09,2017-12-09
3151,Mason Jar Shaker Lids 2 Pack Awesome to Shake Cocktails or Best Dry Rub,22.0,172958801995,EBAY-US,Jars,PayPal,USA,Active,2017-11-01,2017-12-01
3152,2 Antique Ball Mason Canning Jars -  quart #2 & #10 aqua blue,40.0,152790201354,EBAY-US,Jars,PayPal,"Terre Haute,IN,USA",Active,2017-11-16,2017-12-16
3153,2 vintage metro mason jars,8.0,112580875708,EBAY-US,Jars,PayPal,"Massapequa,NY,USA",Active,2017-09-28,2017-11-27
3154,Ball Mason Jar-32 oz. Aqua Blue Glass Ball Collection Elite Color Series Wide,9.72,182619340068,EBAY-US,Jars,PayPal,USA,Active,2017-06-13,2017-12-10
3155,"Jardin Vintage Blue Decorative Mason Jar - Est 1946 NOT FOOD SAFE 6 1/2"" tall",7.99,192369667530,EBAY-US,Jars,PayPal,"Flushing,MI,USA",Active,2017-11-20,2017-12-20
3156,The Mason Half Gallon Jar,30.0,253249121370,EBAY-US,Jars,PayPal,"Kansas City,MO,USA",Active,2017-11-08,2017-12-08
3157,Lot of 13 Vtg Blue BALL PERFECT MASON Quart Canning Jars~ Set,39.99,142581096029,EBAY-US,Jars,PayPal,"Windom,MN,USA",Active,2017-11-14,2017-11-24
3158,"Vintage 1 qt Bright Blue 1 qt Ball Triple L Mason Jar, Vintage Aged Zinc Lid",12.99,152787851402,EBAY-US,Jars,PayPal,"Berryville,VA,USA",Active,2017-11-15,2017-12-15
3159,"Vintage Ball Mason Light Green Pint Jar, Genuine Boyd Cap",15.0,253226341597,EBAY-US,Jars,PayPal,"Shingle Springs,CA,USA",Active,2017-10-25,2017-11-24
